"x1","x2","y"
-0.275113929151063,-0.128992853915016,0
0.75956280037908,0.596553231508162,0
-0.251700762982402,-0.724962345128019,1
-0.213530477484403,-0.711973973647101,1
0.536064907908467,0.719583122013857,0
0.394238534023402,0.181868413374045,1
0.84116256442912,-0.482877945773874,0
0.321066078455198,-0.0606301381498407,1
-0.179595749822859,0.256128422040701,0
-0.659610803411807,0.156333946701523,1
0.75152037156024,0.280313699046082,1
0.259067160516301,-0.519108319630452,0
-0.69045574381496,0.440942500547789,0
-0.803399509989998,-0.101175117672,0
-0.250378481113115,0.732892756213177,1
0.53767593989213,0.345236201752286,1
-0.131166691369462,-0.988417687887069,0
0.817080412272318,0.172261209459726,0
-0.444375870129415,0.0874039469027808,1
-0.338424141811478,0.0389224825603481,1
-0.117863760679987,-0.841405021620288,0
0.199637990801924,0.735287842669785,0
0.259167279463153,-0.124912388136036,0
-0.381897381251928,-0.891173610423547,0
-0.337006599458545,-0.642908480768406,0
-0.175925316048034,-0.460106171826522,0
0.513852987173439,0.708091892043015,1
0.375893104298992,0.450405136823697,0
0.131922681417323,0.231385084599827,1
-0.509527772893823,-0.584943819176907,1
-0.494066948410683,-0.85263923515367,0
0.0804049796927323,0.0874763034240996,0
0.613702616579166,0.292100984174425,1
-0.86444232608387,0.358990903265967,0
-0.206921566988962,0.673618187532026,0
0.330723280482305,-0.0736614656728736,0
-0.363776816596747,-0.58694403202878,1
-0.567212745544458,-0.463384041118731,0
-0.294967914455589,-0.241040903172528,1
0.777267669806305,-0.167604513670268,0
-0.976678756781569,-0.184072285163235,0
0.351524111870202,-0.28064107746895,1
-0.326902846030873,-0.772480143382869,0
0.573811190295089,0.476649733537266,1
-0.205008336308922,-0.0420408033342013,0
0.369449906441661,0.735417760183216,0
-0.0514627302393447,-0.120163173596248,1
0.202919716590136,-0.225483215955738,0
-0.238941499415984,0.212362801365637,1
-0.161829812591064,0.879857152290085,0
-0.558571845191911,0.718917140889413,1
-0.525681626853091,0.12536390077608,1
0.601066482619879,0.289514821168727,0
-0.877054038790374,0.306017015939145,1
0.0797407539225149,-0.403587130146291,0
-0.733120661502803,0.415935430336139,0
0.32306109647669,-0.814212390827175,0
-0.521334239285424,-0.802311488245238,0
0.681403690968675,-0.180893175048096,1
-0.213184592542818,-0.85122178521523,0
-0.571292760739994,0.583694322870639,0
0.0327480381877793,0.497499974661279,1
-0.821179525208239,-0.483999156560268,0
0.160136324295961,-0.564046962902006,0
-0.910789993747962,0.0440680237740227,0
-0.135847265813804,0.550931528006266,1
0.374061320231297,-0.71714434429608,0
0.416580274048496,-0.410265945264961,0
0.184841194813781,-0.891258554808286,0
0.593475427905211,0.356071889928868,1
-0.391908307329403,-0.0867680556346097,1
0.259661247392241,-0.301319532496409,0
0.643599517214041,-0.750739405460706,1
-0.342819612902383,0.228920614859937,0
-0.373392928620808,0.670903620696874,0
0.101765881341131,0.861127786758389,0
0.645214367263532,0.670551958600287,1
-0.521693661221258,-0.0980754684742653,0
0.656512705413648,0.10650008676585,0
0.0426319170299327,-0.636831772011726,0
-0.0249269791383695,-0.490766598657913,1
-0.734167011782381,0.305084651458113,0
0.164965909961796,-0.000689778757729924,1
-0.421753421313091,-0.29340179463142,1
0.00998465020729247,0.677919594020609,0
0.439595004453989,-0.101556890747726,1
0.040467907312396,0.050874123718545,1
0.0286183391121933,0.751912060566502,0
-0.63282520601168,0.536878696396863,1
-0.723614478920573,0.605292005146008,0
-0.0597517252547947,-0.563207161923632,1
0.611307229048545,0.562102794595973,1
0.223804465171005,-0.737340251616624,1
-0.313670806249872,0.230211127290838,1
-0.243111773708148,0.71196118019836,0
-0.363330074083343,0.402899411714219,1
0.404605234668237,-0.724400138004554,0
0.77768530291866,0.0113906909763599,0
-0.699149345872909,-0.648074297627044,0
-0.669100957992176,0.163481001392696,0
-0.0525080556320888,-0.12841676418721,0
-0.316449790177629,0.51514697937386,0
0.238818500886476,0.80141312297306,1
-0.388574558549374,-0.127687120927493,0
-0.248761916892099,0.0802867655720034,0
-0.774719862704149,-0.456132109683815,1
0.338255462105763,-0.513698735550838,1
-0.246184747172294,-0.598850171083694,1
-0.900798448397322,0.188295741233295,0
-0.61135342801538,0.711481503449342,0
0.0146907941692878,0.348281848516234,0
-0.423850868125247,-0.771950653096469,0
0.586326250710878,-0.598252204141134,0
0.767082853379783,-0.152758935122408,1
-0.20101161399367,0.69011066120283,0
0.767951141276437,0.00216043974095026,1
-0.678581171683481,-0.110646848768054,1
0.602516672943061,-0.671985289355115,0
-0.0365794911973764,0.421912703936902,1
-0.260909322097056,-0.0555894060702775,1
0.749400897001582,-0.303992978038496,0
0.277392601721723,-0.808339898621426,1
-0.0655520537686691,0.954837871650777,0
-0.707167813308358,-0.135006920811002,1
0.930963970602894,0.0885062976678577,0
-0.163367876565663,-0.784976412993044,1
0.32071385011871,-0.546104934826361,1
0.409125472832135,-0.667143422427421,1
-0.819023241063856,0.150087876029159,0
0.134528718206333,0.372350366098777,1
0.198149880793686,0.133501342425684,1
0.175909178280932,0.816928082093786,1
-0.178645711468806,0.420616249527834,0
-0.395967262885258,-0.403186907347196,0
-0.12274398836992,-0.602422005271459,1
0.0184208526194199,-0.127020977436883,1
0.130671284457886,0.265671876512624,1
0.902234611098314,0.325238527299753,1
0.356200527615717,-0.269002523370905,0
0.209043754144231,-0.479267791283629,0
-0.272523333199109,-0.701687647353769,1
-0.520053969768382,0.0546477789309917,0
-0.122527383970171,-0.19724590287073,0
0.298370686316804,-0.0840353368395269,0
0.523914551289159,0.125492270072777,1
-0.199644230711208,0.733025060474524,0
0.104468192448538,-0.748538548540668,0
-0.281872806857762,-0.0669461020999138,1
-0.863733353076981,-0.464770674829215,0
0.435947498907216,0.634416407066446,1
0.815452661897995,-0.355275067565431,1
-0.528674849061866,0.410695975758053,0
-0.0385680456190461,0.749343543694067,0
0.764051046022446,0.355336104182627,0
-0.706997714488623,-0.335953328867694,0
-0.76669871475791,-0.224977537405658,1
0.744145565115801,0.620521520990173,1
-0.871041006708841,0.394878918840202,1
0.405415777950602,-0.233380147938504,0
0.0857798486916624,0.0505473109454764,0
-0.325207360477037,0.318941506510715,0
0.422913700660198,0.0750243423295069,0
0.715188688944781,0.445215218728379,1
0.775094624609505,0.413248616706223,1
